Team_ID,1,2,3,4,5,6
1231,0.7465905547142029,0.4123311904641742,0.20244735266126174,0.10776902833841255,0.054630731616229805,0.026261337419220567
1241,0.2534094452857971,0.06657614059191395,0.012193299508631354,0.0023790601083082895,0.0004805145327232855,8.02889447534187e-05
1301,0.4758330285549164,0.25575702989784005,0.09848062959209868,0.04958438261052805,0.021820891072857958,0.00860505143703201
1396,0.5241669714450836,0.2653356390460718,0.11589688600380982,0.05478829460852132,0.023974756539057132,0.010369031108668183
1424,0.7356168627738953,0.4617459543171913,0.2884421612385919,0.1734556419442222,0.0968871836154935,0.052515743941256174
1143,0.26438313722610474,0.08100548352481407,0.026319720746068635,0.007750171618214469,0.002182580089970237,0.0005494948066087947
1393,0.7686806619167328,0.38358842248136404,0.2298587222014546,0.14019812855394134,0.07658363758833983,0.04234356499752504
1285,0.2313193380832672,0.07366013967663058,0.026361228048083312,0.009522373821025271,0.0030169708546990207,0.0008456426566206834
1139,0.6620301902294159,0.2938293066247881,0.1280735203229078,0.054139257262031115,0.022360682712180696,0.008533561217696458
1137,0.3379698097705841,0.11099184799100324,0.036619718434108744,0.012170587585424277,0.0038408681606631723,0.0011031029148120325
1266,0.8093048185110092,0.5206118053631396,0.2700276691305239,0.12895849243336371,0.06334994062876545,0.029257085868574915
1172,0.1906951814889908,0.0745670400210691,0.01969295107266606,0.005001012146073437,0.0012004465624959532,0.0002591793913442196
1228,0.6019777059555054,0.20895650051200798,0.08762833525782998,0.029357808643042195,0.010738533666267789,0.0035015588786817303
1160,0.3980222940444946,0.13013872193059486,0.04858043951694244,0.015652769666483168,0.004863189184778764,0.0013509599518424361
1274,0.7423022985458374,0.5630141195037791,0.3782532796901536,0.2015026150131313,0.10987475282142593,0.05720397109270456
1334,0.2576977014541626,0.09789065805361807,0.03112408657486755,0.0077703756472773935,0.0020564268050745392,0.0005263699167865724
1242,0.7558728456497192,0.44957838403106964,0.2342474514963433,0.13690303771668758,0.07330998426638817,0.03726828834743084
1443,0.2441271543502808,0.08692683494269175,0.02474060603191955,0.006874523140419349,0.0018867263915653349,0.00046472901988843594
1314,0.5274984240531921,0.26091450756366286,0.11358290761817738,0.05144545472035027,0.02285139570944705,0.009361133032718853
1437,0.4725015759468079,0.2025802734625758,0.08886212716186916,0.038402697527864633,0.016647697632537106,0.006514957260285196
1433,0.7100960910320282,0.42096788827913184,0.2461954559940238,0.14660790971465773,0.08590521343756614,0.04637994078503439
1103,0.2899039089679718,0.09593563764264781,0.03308507091944162,0.009976995769687698,0.00290722672021758,0.0007800502749934854
1276,0.6835241913795471,0.38159474071270444,0.22124164190655632,0.12416758689301986,0.06891076646503015,0.03474835585429581
1355,0.3164758086204529,0.10150173336551592,0.03804473887166899,0.012408552735835781,0.0039463805608303025,0.0012340104024344974
1417,0.6969163417816162,0.39758764862619633,0.22844932039666463,0.1167160546546431,0.06163401820362899,0.03136147870901653
1278,0.3030836582183838,0.12720249144007642,0.04830009794193435,0.017655285271137806,0.006283476912012448,0.001958866616903429
1196,0.7183106541633606,0.3857391018392239,0.19294457782228086,0.09499928707506315,0.04600349769344183,0.021867248680316653
1322,0.2816893458366394,0.0894707580945034,0.027376090631699584,0.008479922967963516,0.0024995365889324207,0.0006723280369835065
1361,0.6405963003635406,0.3344455630527181,0.1650253689016623,0.07878211195136167,0.03678367644811901,0.016939158876799847
1328,0.3594036996364593,0.15372764194183994,0.06236123968869987,0.02480980760209524,0.009483329805321144,0.003506954892435204
1207,0.8457937836647034,0.4683085564496373,0.265111794304465,0.12936747333527118,0.0625711535193043,0.029594107381628182
1195,0.15420621633529666,0.04351823855580457,0.010431510312593388,0.0024032989239415707,0.0005138131946351745,0.00010343440034949111
1257,0.7631723284721375,0.4932565765387339,0.24631721196448,0.14095037335775798,0.07505717328220003,0.04002117245298456
1299,0.2368276715278625,0.07622822567794246,0.009826284220169531,0.0025379567839135552,0.00040891871047723805,8.191204515226731e-05
1161,0.4838477969169617,0.18830464127008656,0.07178592251294649,0.026950813229535547,0.009777966898294068,0.003612237035221278
1281,0.5161522030830383,0.24221055651323709,0.08402188857214311,0.0380171561631579,0.013990841789833942,0.0057241600883982564
1329,0.623687744140625,0.28291082450948,0.17180738292997516,0.09667812566981075,0.05141355246665708,0.026799307264345287
1332,0.376312255859375,0.11234552953168002,0.0456378586925115,0.017084620036751222,0.005943003688311471,0.002016520311670555
1387,0.7937921732664108,0.5384239969582718,0.3452636762907983,0.20621369963616676,0.11825377865142653,0.06691036702481755
1308,0.2062078267335892,0.06631964900056819,0.02533977481697589,0.00886285212451735,0.0025765248441288434,0.0007967940211905177
1272,0.578005850315094,0.2982433852831689,0.16041543784941195,0.07763893543447144,0.03697802428874139,0.018234653766813814
1388,0.421994149684906,0.18976542163222535,0.07579247743858855,0.03146692277901287,0.01225919605924974,0.004629863592967084
1277,0.6831037402153015,0.38959089619490544,0.22600962645386097,0.108162448953908,0.05140121095774717,0.026434049311199005
1434,0.3168962597846985,0.12240029688970032,0.03932759290543491,0.01298846542247387,0.003956031652781491,0.0013049702552876178
1166,0.6356354057788849,0.24844373671724893,0.11469495817051238,0.04812030086191203,0.019486439657865784,0.008035949627063273
1153,0.3643645942211151,0.10255057358987543,0.037802721534707116,0.011682957590363962,0.0035561442292798523,0.0011139222477943227
1181,0.8738836646080017,0.6146660200460674,0.3376200816350744,0.17100656357051922,0.08535808036075716,0.04233065307456508
1107,0.1261163353919983,0.034339669646808235,0.008337104012409786,0.0016378083857276147,0.0002945354198350126,5.583067746126036e-05
1211,0.7742463946342468,0.4620129804196643,0.2598781047079068,0.13885298374052443,0.07611839684224292,0.04078093156067895
1380,0.2257536053657532,0.0694252677697327,0.018129955940000015,0.004891414473264794,0.0012235359161099333,0.0002988492928847896
