Team_ID,1,2,3,4,5,6
1393,0.714365542914965,0.8423260727933138,0.04394185781635107,0.9841800715495053,0.22017961436616232,0.0803549961330218
1421,0.032680652768085544,0.4193292433875389,0.0011520664470579649,0.0008831409977756072,0.0069492346241004895,0.0006996582730460444
1243,0.2191399977004528,0.88039327956368,0.42494781631904655,0.01036584075830166,0.0016546725112327823,0.01251614302368933
1379,0.3760637680934718,0.5194280262679486,0.009013584371096332,0.005681676543808861,0.0005748756591358774,0.018449410183529392
1435,0.8509231028437125,0.022546690028447093,0.6867144876605745,0.40109256055320297,0.35686511797316034,0.02379741310657209
1217,0.05444865637584068,0.931068760606891,0.05891947070155241,0.04192002442908325,0.0007069131251496605,0.020414110505487217
1458,0.9380723374881189,0.5023813595894776,0.9559062914944687,0.5378265748097404,0.452388107607161,0.01335160654276693
1285,0.7373855446942584,0.26101014067242134,0.11061925410426394,0.0018222224123729933,0.006151020440781418,0.0005748498815655446
1153,0.20960572861460747,0.16270615809079747,0.32692711474293806,0.013029513522343007,0.05410418221468801,0.049268801598868046
1400,0.1590739354133374,0.27689188677076043,0.221613756050907,0.023986302715227552,0.5794013944929778,0.008685977104336043
1199,0.39811403047006366,0.6491757233457021,0.020271726176749754,0.056862015987896954,0.0009538892194433455,0.0002956508629385424
1382,0.5814746133871719,0.7562027972264671,0.07770725788204072,0.05391658042059302,0.08761442497377543,4.766706843244907e-05
1211,0.19365814172704604,0.028093473653073006,0.1105263368433105,0.3413377930201445,0.061689020845421855,0.5158125996814376
1452,0.09785362472708559,0.9901236086449613,0.665271749865953,0.009357775459720729,0.006662619967491366,0.012218039739481133
1326,0.9940959943020007,0.7091871382792205,0.2313437839934038,0.10301839651164471,0.4898331173454385,0.0014333186365230064
1259,0.33862100434267595,0.19166302242281297,0.1609686754174071,0.07674992630030082,0.004286412140993216,3.020103205753069e-05
1314,0.9414802539551226,0.5027637831943264,0.20447629016742214,0.9690202921305905,0.4439441453820724,0.08064691761387001
1436,0.09920178199683906,0.529110568140702,0.1448668367034114,0.014124989944201001,0.00012233782508577298,0.0001539299426475922
1166,0.8317693254491902,0.3073856280220554,0.029482613823776697,0.16352560187502926,0.0010156553077835806,0.05658734335300628
1104,0.6615158828266731,0.0062587242908207505,0.011047578942912738,0.0016758602137737402,0.0037029109543572627,0.0013658007108337876
1396,0.9778317078666445,0.1962567627205661,0.6115829154240984,0.8595722461571637,0.023338700626331765,0.021129723847369764
1378,0.048158248997431506,0.026258432236365436,0.08786267664852472,0.254707852053805,1.9452977444618943e-05,8.35542485444361e-05
1276,0.12624569333430233,0.1721565163132408,0.36105772348963605,0.0011020064524945397,0.00968717415853808,0.004405314248495706
1325,0.22291977385323108,0.04703903712434641,0.15582891890538644,0.03501531042600127,0.0002125300509915847,0.0018744290798231498
1361,0.9927401061822447,0.21839097930356946,0.1973239246749229,0.12024854136000528,0.012589265756139088,0.02016389945156331
1301,0.6408596755379584,0.07949622673474699,0.07241970576067679,0.003324575020358286,0.0005738205354163735,0.00016948184875981409
1207,0.7504458800760238,0.256462860406076,0.00972003579364427,0.0025992972594247776,0.20319204998468815,0.25613804736093515
1125,0.48555481631915465,0.3999721031814734,0.0005053433519193304,0.007547317599428157,0.00016383011037212372,3.06003951938316e-05
1388,0.14520371802503018,0.5987772018282971,0.3235934228307079,0.29976774776799786,0.2771811539501196,0.02909003306975261
1345,0.8246501810298144,0.32346148518955337,0.004538142225775723,0.05574971658628726,0.001682159871433693,0.00036647151489815514
1242,0.7507590596523463,0.30622558428802926,0.4319268328343221,0.5145552099258022,0.015027203095712566,0.32169069972193387
1178,0.24794828831215618,0.3053835529597062,0.01629569983403779,0.006008498270769077,6.375049912742581e-05,2.2213736143624837e-05
1246,0.7818410288912296,0.3507371166218067,0.5549095783517801,0.1051992885568748,0.27257619009678613,0.06926203608417494
1443,0.8426612299882873,0.020728123410461482,0.07200845173351395,0.0012027332754055231,0.003326240310198238,0.0002890336743435433
1235,0.16733895156916154,0.23797919710331658,0.3365284375655781,0.04229469398032625,0.0008706069888450379,0.0009537612841469017
1163,0.7651418043635092,0.010569603224771454,0.0023750029890856226,0.0042686442163391404,0.001128914658058278,0.0035621947268567574
1455,0.9786303801060589,0.09098022070383334,0.7334940816232564,0.01958060605481973,0.23996497764663444,0.0051312912303608915
1433,0.08504955346844457,0.1684602273655007,0.008216505734528782,0.013215739249272562,0.0010077761045731496,0.0013986775752431132
1231,0.8457112644053627,0.11506023539296842,0.06895929901204104,0.021738761662005536,0.008927501515544648,0.0003330882740975093
1308,0.6441339958063138,0.25583752013239575,0.1326341577486669,0.010190503272659279,0.00439996417227004,0.00047883105625701476
1424,0.06025842043066541,0.995212483155313,0.4948950936511384,0.5823373641541547,0.708125476919452,0.177581164765166
1160,0.18477907725390932,0.017375677574187932,0.06014746177075381,0.12383739114416517,0.01246569122156049,0.0003868448915118092
1124,0.10501694655084179,0.19715817006488243,0.33518499055214673,0.09332423234297058,0.4505496925541884,0.0009155552338752267
1355,0.34451972898600886,0.05220000402093772,0.00944476764251613,0.0014989693617565197,0.0136993912954779,0.007821936440416103
1323,0.8385536821219212,0.5749312880042432,0.016666671373505193,0.2974853591147259,0.07609618227487973,0.06357841010288112
1462,0.1978908853097056,0.2803723388519959,0.0038017499121470017,0.00625588252199032,0.03967132434503125,0.010218706265916202
1181,0.45919560616150107,0.0600331681243065,0.03061525998434941,0.5988246736915771,0.053428029821144384,0.006233108685897298
1250,0.14955691458178466,0.8468288944104625,0.004375079493667828,0.006110750409092756,0.001307661149218992,0.00038947293334601064
1277,0.9110568612172779,0.814596594579721,0.19689682086710938,0.07069023145242473,0.0374627798321399,0.07474499598548262
1254,0.726149298491837,0.26805464932426226,0.0028219997144730497,0.005649927653333401,0.0002738365764078373,0.00011473136190062563
1272,0.19088044298857626,0.22351826445908604,0.0011643044263947872,0.1719518086799157,0.012888366904751706,0.0014230026294706783
1387,0.6878864759245711,0.09002128800380353,0.01972442848316015,0.0038303271867730325,0.07451964299707398,0.00010991474066143684
1307,0.5737774371513711,0.8645551885632496,0.1195911295060651,0.8672905685878646,0.0049984751012802555,0.04151158348809667
1253,0.16864184372677138,0.023010549238785455,0.0015725014616857996,0.10438593917432823,0.009284951029726193,0.0003378687244069335
1257,0.9174593870178918,0.30257500615546634,0.08859548364746195,0.013913293191013807,0.052018247259509695,0.21988330729201977
1172,0.30771729174006807,0.23795779121595848,0.007937433595801778,0.0002631434383118098,0.010915144189813477,0.0035706406170694714
1293,0.853061566008615,0.4821371551703711,0.1987909634527257,0.3562909544609991,0.007953268819621022,0.0643755706424895
1161,0.7852292100972972,0.19976075948777963,0.00894145222178288,5.369998061726166e-05,4.2323194174374816e-05,0.0017818291150554278
1266,0.02615625440248921,0.9666665933271311,0.7711715567978645,0.055538178831164665,0.25932431531094535,0.00980376136250271
1140,0.7406085698197343,0.04178977439746594,0.002472780319539021,0.0006316429682218164,0.00010951050263503589,0.0005195669329963018
1196,0.27076966757830195,0.005842304460963306,0.02440800991433901,0.01276458992492181,0.0089731570685506,0.0015178679120748896
1438,0.9495367856882354,0.0632785476205814,0.07958564805185346,0.3453776630194297,0.03331219516369271,0.0015827451822289262
1281,0.755487427571589,0.9785096833096006,0.7463186649620058,0.14154031535256179,0.1271663708800589,0.04756484849845905
1313,0.9735710742093913,0.21405967938410805,0.04032307852254795,0.06254426773531244,0.004463607630557201,0.0052184330790430965
