Team_ID,1,2,3,4,5,6
1326,0.3679044825485833,0.2950674280837723,0.838828622015861,0.2778081810767713,0.27347149101070606,0.028560378772531692
1427,0.8491157409218986,0.4025689664698795,0.0348272593469604,0.014873510797252427,0.0008448453843918182,6.639674663307052e-05
1206,0.8130900980447534,0.0025942090476454207,0.22661431627016615,0.01710624996105108,0.0005383892410511053,0.010343011063565217
1437,0.8331124017077225,0.1644184138226128,0.0391900437126446,0.04588982448700022,0.03949526490543191,0.00010847690619620149
1452,0.2013008745099583,0.24685467070992825,0.30682841258129034,0.04720398747129715,0.2233283399629838,0.328507064506204
1155,0.3000463648841936,0.2819904003536448,0.14745966382395068,0.0062175378466963116,0.00016887861781632606,3.564734593987754e-05
1246,0.5411621291877798,0.15539958427224665,0.012540685357747447,0.029387012409022813,0.028818011575525923,0.009306901302604515
1343,0.43028303549600017,0.21621277349120616,0.09952069679440567,0.0002881069815680544,0.01317981875000876,0.0006230622590022415
1462,0.8955667588319909,0.5487015408587333,0.090178448104543,0.7104876431355112,0.13925705178674602,0.08534236790113763
1266,0.7646436386127036,0.021644802149553916,0.15015578503139201,0.042758485037445525,0.00029434112990560043,0.00015958747783528942
1393,0.566541820216027,0.5864631450653015,0.21949193350902493,0.12262782570563921,0.03718338502088582,0.00521545433175962
1232,0.03722290013171831,0.015848363177086922,0.041010375600770685,0.00040353517846962043,0.00023962525644357605,1.0165861530953759e-05
1449,0.9113187481520064,0.8320628310991584,0.05280691123825005,0.04788765462638474,0.030001278448700344,0.004931093410218424
1208,0.24362592495114577,0.011810216290372641,0.049660448947647595,0.00852406589722593,0.02085598053201744,0.0014700926891565772
1314,0.9637746948598441,0.9097372040190888,0.03738653813644261,0.05276242497688915,0.02301822019895644,0.035197489530401714
1254,0.005234743410222117,0.01967254644228286,0.013316337406989544,0.0017422574335412802,0.0004928771689111163,1.6788440030527026e-05
1181,0.8976605447979501,0.32035385389586274,0.8975804826495849,0.4922081674446546,0.01516474975646291,0.0005376601730058998
1214,0.36770975480165324,0.011547735842024278,0.02117215362355033,0.0037217400506818705,0.0003215164237107023,0.0004289924395024717
1276,0.30952026062028787,0.08386455565297819,0.01483308063673695,0.6839842417020423,9.363128173210401e-05,0.0007160621779513214
